id,filename_deg,mix_filename,audio_path_resolved,duration_seconds,gt_start,gt_end,pred_start,pred_end,tiou,offset_err,start_offset_err,end_offset_err,start_abs_err,end_abs_err,gt_interval_source,pred_interval_source,mos,predicted_response
nisqa_temporal_00640,c09430_book_08563_chp_0006_reader_05299_1_seg.wav,0640_mix_c09430_book_08563_chp_0006_reader_05299_1_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0640_mix_c09430_book_08563_chp_0006_reader_05299_1_seg.wav,9.0,4.883,7.973,3.76,7.01,0.5048658912888677,-1.0430000000000001,-1.1230000000000002,-0.9630000000000001,1.1230000000000002,0.9630000000000001,mix_deg_segments,token,1.75,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|3.76|>."
nisqa_temporal_00641,c09145_book_07052_chp_0009_reader_10038_19_seg.wav,0641_mix_c09145_book_07052_chp_0009_reader_10038_19_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0641_mix_c09145_book_07052_chp_0009_reader_10038_19_seg.wav,6.0,0.07,1.157,0.27,1.99,0.46197916666666666,0.5165,0.2,0.833,0.2,0.833,mix_deg_segments,token,1.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_00642,c08070_book_06664_chp_0042_reader_08929_5_seg.wav,0642_mix_c08070_book_06664_chp_0042_reader_08929_5_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0642_mix_c08070_book_06664_chp_0042_reader_08929_5_seg.wav,6.0,0.267,1.634,0.27,1.99,0.791642484039466,0.17950000000000005,0.0030000000000000027,0.3560000000000001,0.0030000000000000027,0.3560000000000001,mix_deg_segments,token,1.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_00643,c08454_book_00115_chp_0021_reader_08788_30_seg.wav,0643_mix_c08454_book_00115_chp_0021_reader_08788_30_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0643_mix_c08454_book_00115_chp_0021_reader_08788_30_seg.wav,11.0,8.915,10.119,7.01,8.99,0.024123512383403368,-1.5169999999999995,-1.9049999999999994,-1.1289999999999996,1.9049999999999994,1.1289999999999996,mix_deg_segments,token,2.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.99|>."
nisqa_temporal_00644,c05346_tsp_2_FG_08.wav,0644_mix_c05346_tsp_2_FG_08.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0644_mix_c05346_tsp_2_FG_08.wav,5.839,0.913,2.114,0.25,1.43,0.2773605150214592,-0.6735,-0.663,-0.6839999999999999,0.663,0.6839999999999999,mix_deg_segments,token,2.4,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_00645,c06884_book_11023_chp_0006_reader_08951_3_seg.wav,0645_mix_c06884_book_11023_chp_0006_reader_08951_3_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0645_mix_c06884_book_11023_chp_0006_reader_08951_3_seg.wav,9.0,1.444,2.629,7.01,8.71,0.0,5.823500000000001,5.566,6.081000000000001,5.566,6.081000000000001,mix_deg_segments,token,2.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.71|>."
nisqa_temporal_00646,c05474_1_645_2_7_001-ch6-speaker_seg127.wav,0646_mix_c05474_1_645_2_7_001-ch6-speaker_seg127.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0646_mix_c05474_1_645_2_7_001-ch6-speaker_seg127.wav,7.0,3.377,4.738,0.2,1.8,0.0,-3.0575,-3.1769999999999996,-2.9380000000000006,3.1769999999999996,2.9380000000000006,mix_deg_segments,token,1.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.20|> and <|1.80|>."
nisqa_temporal_00647,c08241_sof_07508_01415301350_seg.wav,0647_mix_c08241_sof_07508_01415301350_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0647_mix_c08241_sof_07508_01415301350_seg.wav,9.557,4.621,5.774,7.01,8.99,0.0,2.8024999999999998,2.3889999999999993,3.216,2.3889999999999993,3.216,mix_deg_segments,token,2.4,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.99|>."
nisqa_temporal_00648,c08882_tsp_2_FA_23.wav,0648_mix_c08882_tsp_2_FA_23.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0648_mix_c08882_tsp_2_FA_23.wav,7.862,5.354,6.713,0.25,1.43,0.0,-5.1935,-5.104,-5.283,5.104,5.283,mix_deg_segments,token,2.4,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_00649,c05793_3_358_2_7_001-ch6-speaker_seg67.wav,0649_mix_c05793_3_358_2_7_001-ch6-speaker_seg67.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0649_mix_c05793_3_358_2_7_001-ch6-speaker_seg67.wav,6.0,3.652,4.774,0.27,1.99,0.0,-3.083,-3.382,-2.784,3.382,2.784,mix_deg_segments,token,2.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_00650,c08879_4_719_2_7_001-ch6-speaker_seg80.wav,0650_mix_c08879_4_719_2_7_001-ch6-speaker_seg80.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0650_mix_c08879_4_719_2_7_001-ch6-speaker_seg80.wav,9.0,4.922,7.655,5.61,7.01,0.5122575923893155,0.021500000000000075,0.6880000000000006,-0.6450000000000005,0.6880000000000006,0.6450000000000005,mix_deg_segments,token,1.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_00651,c08078_book_02113_chp_0006_reader_00783_1_seg.wav,0651_mix_c08078_book_02113_chp_0006_reader_00783_1_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0651_mix_c08078_book_02113_chp_0006_reader_00783_1_seg.wav,11.0,6.493,7.523,5.61,7.01,0.27025614218504945,-0.698,-0.883,-0.5129999999999999,0.883,0.5129999999999999,mix_deg_segments,token,1.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_00652,c08893_book_00472_chp_0009_reader_11450_10_seg.wav,0652_mix_c08893_book_00472_chp_0009_reader_11450_10_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0652_mix_c08893_book_00472_chp_0009_reader_11450_10_seg.wav,6.0,2.403,3.592,0.25,1.43,0.0,-2.1574999999999998,-2.153,-2.162,2.153,2.162,mix_deg_segments,token,3.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_00653,c03975_4_698_2_7_001-ch6-speaker_seg75.wav,0653_mix_c03975_4_698_2_7_001-ch6-speaker_seg75.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0653_mix_c03975_4_698_2_7_001-ch6-speaker_seg75.wav,8.0,5.794,6.797,0.25,1.43,0.0,-5.4555,-5.544,-5.367,5.544,5.367,mix_deg_segments,token,1.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_00654,c08399_1_230_2_7_001-ch6-speaker_seg40.wav,0654_mix_c08399_1_230_2_7_001-ch6-speaker_seg40.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0654_mix_c08399_1_230_2_7_001-ch6-speaker_seg40.wav,7.0,5.347,6.507,0.25,1.43,0.0,-5.087,-5.097,-5.077,5.097,5.077,mix_deg_segments,token,1.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_00655,c02526_1_283_2_7_001B-ch6-speaker_seg31.wav,0655_mix_c02526_1_283_2_7_001B-ch6-speaker_seg31.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0655_mix_c02526_1_283_2_7_001B-ch6-speaker_seg31.wav,9.0,7.205,8.346,7.01,8.71,0.6711764705882349,0.08450000000000024,-0.19500000000000028,0.36400000000000077,0.19500000000000028,0.36400000000000077,mix_deg_segments,token,3.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.71|>."
nisqa_temporal_00656,c05704_2_86_2_7_001-ch6-speaker_seg17.wav,0656_mix_c05704_2_86_2_7_001-ch6-speaker_seg17.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0656_mix_c05704_2_86_2_7_001-ch6-speaker_seg17.wav,9.0,4.21,5.84,5.61,7.01,0.08214285714285699,1.2850000000000001,1.4000000000000004,1.17,1.4000000000000004,1.17,mix_deg_segments,token,2.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_00657,c09321_book_04674_chp_0003_reader_03565_21_seg.wav,0657_mix_c09321_book_04674_chp_0003_reader_03565_21_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0657_mix_c09321_book_04674_chp_0003_reader_03565_21_seg.wav,10.0,0.107,1.349,5.61,7.01,0.0,5.582,5.503,5.661,5.503,5.661,mix_deg_segments,token,1.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_00658,c04762_book_03162_chp_0027_reader_05055_16_seg.wav,0658_mix_c04762_book_03162_chp_0027_reader_05055_16_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0658_mix_c04762_book_03162_chp_0027_reader_05055_16_seg.wav,11.0,6.446,7.665,7.01,8.99,0.25746855345911956,0.9445000000000001,0.5640000000000001,1.3250000000000002,0.5640000000000001,1.3250000000000002,mix_deg_segments,token,1.75,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.99|>."
nisqa_temporal_00659,c03566_book_09513_chp_0014_reader_10714_11_seg.wav,0659_mix_c03566_book_09513_chp_0014_reader_10714_11_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0659_mix_c03566_book_09513_chp_0014_reader_10714_11_seg.wav,7.0,3.417,4.825,0.25,1.43,0.0,-3.281,-3.167,-3.3950000000000005,3.167,3.3950000000000005,mix_deg_segments,token,1.6,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_00660,c06380_book_03319_chp_0029_reader_05341_2_seg.wav,0660_mix_c06380_book_03319_chp_0029_reader_05341_2_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0660_mix_c06380_book_03319_chp_0029_reader_05341_2_seg.wav,12.0,0.026,1.594,7.01,8.99,0.0,7.1899999999999995,6.984,7.396,6.984,7.396,mix_deg_segments,token,2.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.99|>."
nisqa_temporal_00661,c06262_book_01806_chp_0016_reader_07107_21_seg.wav,0661_mix_c06262_book_01806_chp_0016_reader_07107_21_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0661_mix_c06262_book_01806_chp_0016_reader_07107_21_seg.wav,8.0,1.966,4.452,0.27,1.99,0.005738880918220952,-2.0789999999999997,-1.696,-2.4619999999999997,1.696,2.4619999999999997,mix_deg_segments,token,2.4,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_00662,c03221_book_04362_chp_0019_reader_07813_12_seg.wav,0662_mix_c03221_book_04362_chp_0019_reader_07813_12_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0662_mix_c03221_book_04362_chp_0019_reader_07813_12_seg.wav,6.0,0.735,2.689,0.27,1.99,0.5188094253823893,-0.5820000000000001,-0.46499999999999997,-0.6990000000000001,0.46499999999999997,0.6990000000000001,mix_deg_segments,token,3.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_00663,c05274_book_08599_chp_0006_reader_08970_10_seg.wav,0663_mix_c05274_book_08599_chp_0006_reader_08970_10_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0663_mix_c05274_book_08599_chp_0006_reader_08970_10_seg.wav,10.0,7.306,8.614,7.01,8.71,0.7694117647058822,-0.10000000000000009,-0.29600000000000026,0.09600000000000009,0.29600000000000026,0.09600000000000009,mix_deg_segments,token,2.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.71|>."
nisqa_temporal_00664,c07298_2_559_2_7_001-ch6-speaker_seg66.wav,0664_mix_c07298_2_559_2_7_001-ch6-speaker_seg66.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0664_mix_c07298_2_559_2_7_001-ch6-speaker_seg66.wav,9.0,4.156,6.675,7.01,8.99,0.0,2.5845000000000002,2.854,2.3150000000000004,2.854,2.3150000000000004,mix_deg_segments,token,3.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.99|>."
